id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
363454,Apartment Berlin Kreuzberg,1836439,Alexander,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.493230157068176,13.411829873046429,Entire home/apt,82,3,180,03/11/2018,2.36,2,26
382008,Top room - central Friedrichshain,1915214,Paco,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51404532421324,13.453462335844831,Private room,25,3,75,14/10/2018,0.94,1,32
385059,"Berlin-Mitte: Modern design, breakfast & balcony!",1927655,Alexander,Mitte,Brunnenstr. Süd,52.53081295615252,13.388318199938604,Private room,29,5,275,30/10/2018,3.5,1,8
400832,Room in great green city location,560812,Silke,Steglitz - Zehlendorf,Schloßstr.,52.46054556713242,13.307442595408878,Private room,40,3,108,26/10/2018,1.47,2,31
400898,Your fantasy home between two parks,1030915,Aino,Neukölln,Schillerpromenade,52.47931723187802,13.419851401554464,Entire home/apt,51,60,139,28/07/2018,1.78,2,14
408756,ZAZA - APARTMENT PRENZLAUER BERG,2035424,Björn,Pankow,Prenzlauer Berg Südwest,52.53877354563894,13.411182716466207,Entire home/apt,99,3,148,04/11/2018,1.95,1,21
425411,Nice vacation apartment in Berlin-Mitte,2115002,Hans,Mitte,Brunnenstr. Süd,52.53052158154372,13.390029089670797,Entire home/apt,70,2,115,05/11/2018,4.49,2,14
425487,Nice and quiet apartment in Berlin-Mitte,2115002,Hans,Mitte,Brunnenstr. Süd,52.52917695324283,13.388011952714923,Entire home/apt,85,2,90,05/11/2018,1.13,2,12
431652,Upstairs at Eric's,2118555,Eric,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51152303326814,13.466195271588793,Private room,51,2,86,25/10/2018,1.1,1,33
439613,Berlin Flair,2183595,Angel,Pankow,Prenzlauer Berg Südwest,52.53829193713723,13.411560240997106,Private room,59,7,7,30/09/2018,1.11,1,
446975,Coach House with a little garden,2219552,Kerstin,Pankow,Helmholtzplatz,52.541333072185246,13.413004023677216,Entire home/apt,48,2,141,04/11/2018,2.06,1,15
456902,Maisonette Apartment in Kreuzberg,2271792,Stefan,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49295223354307,13.412857534622262,Entire home/apt,83,2,211,01/11/2018,2.77,1,25
458586,You are looking for peace and relax,978210,Hannelore,Pankow,Karow,52.603266043540295,13.481913875824281,Entire home/apt,70,2,77,03/11/2018,1.02,1,35
466983,beautiful light room in 100qm place,2017884,Claudia,Pankow,Prenzlauer Berg Südwest,52.52986261214256,13.410079168079836,Private room,34,3,75,01/04/2018,1.75,1,
474830,spacious sunny  room with balcony,2353773,Ingo,Mitte,Wedding Zentrum,52.5531230017167,13.374072002099787,Private room,35,2,111,04/11/2018,1.42,1,28
477515,"Apartment in Prenslauerberg, Mitte,",2366664,Torsten,Pankow,Helmholtzplatz,52.543973392929374,13.419565819803038,Entire home/apt,189,3,107,03/11/2018,1.4,1,34
477744,Bed&bike in the heart of Kreuzberg,2273054,Karlheinz,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.501207702783354,13.418156327303592,Private room,30,30,154,15/09/2018,2.06,1,19
480624,Room in Berlin  Friedrichshain,2379817,Jakob,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51336768852868,13.472994534392884,Private room,15,3,276,30/10/2018,3.53,1,3
485726,"TOP City-West,Shopping+GayArea 202",2347025,Alex,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49908511919458,13.336406771680528,Entire home/apt,53,4,73,27/10/2018,0.94,2,14
488161,Stylish Apartment in Schillerkiez,2415122,Heinrich,Neukölln,Schillerpromenade,52.47966880160949,13.423507009002915,Entire home/apt,65,3,76,23/09/2018,0.98,1,30
493072,1 Room in Berlin Center with Artist,1903768,Gregor,Mitte,Alexanderplatz,52.52917197299693,13.402893833411602,Private room,44,3,168,25/10/2018,2.19,1,34
493539,Spend the night in the oldest house in Berlin!,2437942,Marius,Mitte,Alexanderplatz,52.51736391557586,13.415290385441535,Entire home/apt,125,1,234,28/10/2018,6.43,2,35
499342,"Central, bright & charming in Mitte",955509,Karsten,Mitte,Brunnenstr. Süd,52.53568861617721,13.378662856871815,Entire home/apt,75,2,267,23/10/2018,3.51,3,31
499353,Central & tasteful apt in Mitte,955509,Karsten,Mitte,Brunnenstr. Süd,52.536915126877986,13.380002390610205,Entire home/apt,75,2,227,22/10/2018,3.04,3,32
500641,Kollwitzplatz - Prenzlauer Berg,2470260,Izabela,Pankow,Prenzlauer Berg Südwest,52.53873037454047,13.41449218551495,Entire home/apt,73,4,152,19/10/2018,2.14,2,
509432,"25m2 room in Berlin, Prenzlauerberg",2510499,Isaac,Pankow,Helmholtzplatz,52.54502051345689,13.418744765989318,Private room,35,5,47,09/09/2018,1.12,1,30
512476,"Modern apartment, 4 people in Tempe",2524654,Birgit,Tempelhof - Schöneberg,Tempelhof,52.458850545760086,13.387253949044434,Entire home/apt,55,3,149,30/10/2018,2.73,1,29
515145,Attic near Checkpoint Charlie,2537112,Adam,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50490204751287,13.399174983466954,Entire home/apt,115,3,99,20/09/2017,1.28,1,6
517425,Maritime Room - Alex in 5 Min,2547002,Studio A,Pankow,Prenzlauer Berg Südwest,52.530992388467496,13.414748320757942,Private room,46,1,482,24/10/2018,6.2,2,26
530315,Wohlfühl-Insel - Ideal zentral 76 qm Vollkomfort,2604680,Regina,Mitte,Alexanderplatz,52.51796806291289,13.419437758769215,Entire home/apt,63,4,10,25/10/2018,3.8,1,1
530527,"Welcome to Apartment ""Kleinod""!",1301493,Volkan,Neukölln,Rixdorf,52.47971240187471,13.442846838085083,Private room,49,1,255,26/10/2018,3.42,2,3
533155,"1 Room Studio-Complete privacy, separate entrance.",2619552,Edward,Mitte,Moabit West,52.52494986299267,13.329589293770988,Private room,90,3,90,10/09/2018,1.17,2,15
533523,Berlin Designer Apartment Marlene,2621923,Frank,Tempelhof - Schöneberg,Schöneberg-Süd,52.48114214297993,13.36057931521131,Entire home/apt,64,1,192,20/10/2018,2.53,1,31
537442,"Kreuzberg, danish design, quiet!",219690,Henrik,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.494522097530385,13.411940116486678,Entire home/apt,80,3,72,24/09/2018,0.95,1,3
540705,LITTLE JEWEL IN TOP BEAUTY SPOT!,2658039,Yearn,Pankow,Helmholtzplatz,52.54391493523127,13.421116446619573,Entire home/apt,65,60,296,29/08/2018,3.84,2,26
541569,Apartment near Mauerpark,2662493,Silke,Pankow,Prenzlauer Berg Nordwest,52.54857899985899,13.399929322913177,Entire home/apt,68,2,166,23/10/2018,2.16,1,21
544553,freundliche Unterkunft im Herzen Kreuzbergs!,2677930,Jan,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4927705745978,13.395642231290461,Private room,38,2,26,20/10/2018,1.55,2,31
550727,Half furnished 2-bedroom apartment!,2276858,Kathie,Tempelhof - Schöneberg,Schöneberg-Süd,52.488493536689994,13.355435112638913,Entire home/apt,50,1,8,20/10/2018,1.59,1,26
552927,Alexanderplatz 32 Min--family--flat,2717545,Dietmar,Treptow - Köpenick,Baumschulenweg,52.46374099140932,13.483868134924103,Entire home/apt,59,3,110,18/10/2018,1.43,1,4
559210,In the heart of Berlin,2751981,Irmelin,Mitte,Alexanderplatz,52.52564615974858,13.3956594599488,Private room,50,1,2,12/10/2018,1.82,1,
564821,"Nice 2 Rooms Flat ""Prenzlauer Berg""",1139408,Romo,Pankow,Prenzlauer Berg Nord,52.54661847191984,13.437787868992302,Entire home/apt,46,2,146,23/10/2018,1.89,2,29
566841,2-room apartment in Friedrichshain,2788076,Thomas,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51374248367387,13.451837612704157,Entire home/apt,75,3,18,04/11/2018,1.28,2,1
568307,Beautiful furnished room Prenzlberg,2796030,Ursula,Pankow,Helmholtzplatz,52.54427842690646,13.415393971329875,Private room,33,1,123,03/11/2018,1.61,1,32
571751,Mediterranean Room next to Center,2547002,Studio A,Pankow,Prenzlauer Berg Südwest,52.53239318826891,13.414565266733755,Private room,46,1,418,21/10/2018,5.49,2,24
573171,PalazoNour  im Prenzlauer Berg,2769139,Saliha,Pankow,Prenzlauer Berg Süd,52.52837035203868,13.419681522933454,Private room,30,2,358,21/10/2018,4.68,1,10
578821,Apartment Central Nollendorfplatz,2847303,Andrew,Tempelhof - Schöneberg,Schöneberg-Nord,52.49827640507518,13.348789706564377,Entire home/apt,23,93,76,14/09/2018,1.04,1,10
580013,"Gorgeous Delux Apartment near Kudamm, KaDeWe",308441,Amit,Tempelhof - Schöneberg,Schöneberg-Nord,52.49977893024366,13.343653075358874,Entire home/apt,76,4,117,05/11/2018,1.52,3,28
584012,In the middle of the action in Berlin,2709580,Rita,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.501077263703635,13.375214044139122,Private room,22,2,357,04/11/2018,4.65,1,24
588011,Kreuzberg idyll on the Landwehrkana,2900624,Leo,Neukölln,Reuterstraße,52.49278854872381,13.426902887073286,Entire home/apt,100,3,103,28/10/2018,1.34,1,18
589285,Soothing Retreat in Hip Kreuzkölln,708304,Martin,Neukölln,Rixdorf,52.48515165671057,13.44967479086865,Entire home/apt,55,60,86,01/10/2018,1.13,1,28
593269,cosy historic building (central),2929284,Reiner,Mitte,Moabit Ost,52.53524131186687,13.35631482777602,Entire home/apt,65,3,99,27/10/2018,1.44,1,5
594027,spacious Apartment in best area in Mitte,2933986,Serpil & Ariane,Mitte,Alexanderplatz,52.527740833372555,13.40778127831125,Entire home/apt,160,4,61,18/10/2018,1.9,2,2
594032,NEW City West apt. for 8 people,2933986,Serpil & Ariane,Charlottenburg-Wilm.,Halensee,52.49739530069231,13.302588936027284,Entire home/apt,140,4,43,14/10/2018,1.39,2,6
598407,Small Paradise in Berlin Kreuzberg (2 bath rooms),2958863,Gregor,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4928171170776,13.412605921968062,Entire home/apt,98,30,74,15/10/2018,0.98,3,35
613219,"Apartment, 8Km  Alex, P free !!",3041395,Olaf,Lichtenberg,Alt-Hohenschönhausen Süd,52.550164996549235,13.48756003198432,Entire home/apt,37,2,116,04/11/2018,2.71,1,34
615018,Small Apartment in Berlin-Center,3049584,Martin,Mitte,Alexanderplatz,52.51126192948308,13.41640729387754,Entire home/apt,62,1,276,18/10/2018,3.63,1,11
618397,Berlin Mitte at its best!,1086347,Sarah,Mitte,Alexanderplatz,52.523279836082324,13.388766351995205,Entire home/apt,55,93,110,15/05/2017,1.63,1,21
633881,Nice Rooms very central in Berlin,3155823,Miguel,Pankow,Prenzlauer Berg Südwest,52.538671035135906,13.416689774370298,Private room,102,1,150,19/10/2018,1.99,1,32
638017,Warmhearted charming place : ),3183149,Lu,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51914368904759,13.459176628763691,Private room,45,3,79,21/10/2018,1.27,1,34
641493,"Cozy, tiny flat in Charlottenburg",3171229,Adriana,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49535059718708,13.323016454139132,Entire home/apt,39,2,42,28/10/2018,1.66,1,9
652366,Berlin Room Oriental Style P'Berg,286494,Project A,Pankow,Prenzlauer Berg Südwest,52.53056792693089,13.416333847269636,Private room,43,1,459,30/10/2018,6.08,3,27
654038,Living in a Loft - Bed n Breakfast,3289936,Steffen,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51494147527762,13.45013669558195,Private room,50,14,106,15/10/2018,1.64,1,8
656248,Cosy appartement at Prenzlauer Berg,3304821,Franziska,Pankow,Helmholtzplatz,52.546270487860205,13.413629958683787,Entire home/apt,69,4,139,03/11/2018,1.95,1,
656753,Five minutes to the lake..... 1 p.,3305617,Florian,Pankow,Weißensee,52.55012306731557,13.462217281010778,Private room,27,3,87,19/10/2018,1.17,1,12
661574,"Cozy room in Graefekiez, Kreuzberg",3340090,Marcel,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49187696399904,13.42086889300519,Private room,35,2,122,29/10/2018,1.62,1,36
671958,Cosy room in the heart of Berlin,3407550,Christine,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48814591295801,13.323225858132892,Private room,45,1,104,02/10/2018,2.09,1,22
676575,"Ruhiges, kleines Zimmer in Prenzlauer Berg",3439006,Anna,Pankow,Prenzlauer Berg Ost,52.535999821311556,13.436085006060926,Private room,20,2,97,19/10/2018,1.29,1,
680999,Rosenthaler Platz 60qm Loft Flat,961411,Howy,Mitte,Brunnenstr. Süd,52.529756074450866,13.396808203382955,Entire home/apt,79,3,62,19/10/2018,1.17,2,33
681132,"City flat for 2 people, in Mitte",3468407,Claudia,Mitte,Moabit Ost,52.53055443779431,13.35219969901577,Entire home/apt,44,4,50,29/10/2018,0.99,2,23
685944,Center - Artist Studio with Garden,1517951,Claudia,Mitte,Tiergarten Süd,52.502614677793105,13.36336051253269,Entire home/apt,125,3,171,14/10/2018,2.4,1,24
687582,Charming apartment in Kreuzberg,3509262,Kemal,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49621368690396,13.399476026279013,Entire home/apt,78,3,106,19/10/2018,2.0,1,5
688163,huge and bright Room near center,3513208,Nadine,Pankow,Weißensee Ost,52.55713868862273,13.46833264525443,Private room,34,2,100,01/10/2018,1.36,1,21
690578,Quiet Central Cosy,2836526,Tobias,Tempelhof - Schöneberg,Schöneberg-Süd,52.489605765981054,13.35169194532032,Entire home/apt,35,3,170,19/03/2018,2.33,1,
693357,Cozy Kreuzberg-Near Hasenheide park,3259989,Gili,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4891237132427,13.418822274100325,Entire home/apt,38,62,173,21/08/2016,2.34,2,28
694871,142 m² = 1530 ft² ♥LOFT♥FLAT in Friedrichshain,1312190,Davide,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.514323404496125,13.454052563525966,Entire home/apt,195,3,77,28/10/2018,1.14,2,18
697887,Loft Apartment / studio,3576166,Tine,Pankow,Prenzlauer Berg Nordwest,52.54981024650206,13.407016102229637,Entire home/apt,75,2,197,24/10/2018,2.67,1,30
700806,"Room in a charming apartment,Berlin",3595382,Vincent,Tempelhof - Schöneberg,Schöneberg-Nord,52.49167753125974,13.368971456513131,Private room,45,3,123,25/09/2018,1.67,1,5
701356,Berlin Center Brandenburg Gate !!!,3599435,Tatyana,Mitte,Regierungsviertel,52.51639028514739,13.384964154068856,Private room,55,2,358,24/10/2018,4.82,2,33
701909,Industrial-Design Loft in F`hain!,3602742,Lorant,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.511392372708585,13.45000384988192,Entire home/apt,160,3,68,23/09/2018,1.24,1,4
704098,"Nice, quiet and central room-MITTE ",1289581,Guillaume,Mitte,Osloer Straße,52.55274807623565,13.386672373089388,Private room,34,3,130,22/10/2018,1.76,3,
711452,"Cheap, Simple, Veg Friendly 4 Women",12723,Em,Pankow,Weißensee,52.54856142531651,13.456327461866227,Private room,16,2,76,05/11/2018,1.03,1,4
714312,Sunny Apartment near subway WIFI,3678837,Oksana,Neukölln,Gropiusstadt,52.43281523184693,13.454348165134046,Entire home/apt,35,1,189,21/10/2018,2.93,2,30
717446,"Bright, well equipped and central",3699079,Jessica,Mitte,Alexanderplatz,52.50803412817118,13.416989540645991,Entire home/apt,60,5,113,16/10/2018,1.53,1,
719195,"Cozy room, kitchen & bathroom",3710513,Michael,Pankow,Prenzlauer Berg Nord,52.54932286864179,13.434713135631439,Private room,30,2,177,04/11/2018,2.42,1,29
722871,Bauhaus-style on Prenzlauer Berg,443681,Lasse,Pankow,Prenzlauer Berg Nord,52.55111831927492,13.422587312965081,Entire home/apt,75,3,154,19/10/2018,2.17,1,1
728330,Lovely Light Studio Kreuzberg WIFI,2193666,Tammy,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48748989232045,13.420483685116466,Entire home/apt,29,90,165,10/05/2016,2.26,2,1
731285,Gorgeous room in Prenzlauer Berg!,3805354,Jay,Pankow,Prenzlauer Berg Südwest,52.53351666966537,13.41640833555615,Private room,45,4,117,14/10/2018,1.6,1,4
737374,Refurnished Studio Central Berlin,1933252,Esther,Mitte,Moabit Ost,52.52593737124937,13.349955234146135,Entire home/apt,49,4,168,27/10/2018,2.5,1,10
742211,A GREAT PENTHOUSE,3886037,Jeep,Tempelhof - Schöneberg,Schöneberg-Nord,52.49715524674421,13.340554058165608,Entire home/apt,120,3,82,27/09/2018,1.14,1,4
744264,Blücher Boardinghouse Kreuzberg Smart Appart,3900511,Daniele E Patrizia,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49004405915116,13.405620043298871,Entire home/apt,95,2,167,05/11/2018,2.31,5,27
749134,"3 rooms (2 bedrooms),Charlottenburg",3936429,Catherine,Charlottenburg-Wilm.,Neue Kantstraße,52.50222515112015,13.299108512959661,Entire home/apt,150,3,119,01/11/2018,1.89,1,29
749508,Central & Elegant Kreuzberg apart.,3939068,Michael,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49421997362531,13.394878402900405,Entire home/apt,52,90,137,01/09/2018,1.91,3,21
752358,Simple & Smart Apartment Neukölln,2468015,Reuben And Jekaterina,Neukölln,Rixdorf,52.47957296000144,13.442731717992348,Entire home/apt,55,25,71,01/09/2018,1.0,3,18
753152,Nice and spacious attic,3316798,Elen,Pankow,Prenzlauer Berg Nordwest,52.5483796965625,13.402255330549409,Entire home/apt,107,1,70,12/10/2018,1.04,1,24
753246,Charmante Altbau-Zimmer n. Ku'damm,3962141,Katarina,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49759336590511,13.31600137763856,Private room,30,2,130,14/10/2018,1.83,2,31
753251,Doppelzimmer nahe des Ku`damm´s,3962141,Katarina,Charlottenburg-Wilm.,Düsseldorfer Straße,52.498986928838164,13.313983491614211,Private room,29,1,138,23/10/2018,2.04,2,34
764511,Central Berlin apt,4030461,Mark,Pankow,Prenzlauer Berg Nord,52.54544073230864,13.425962672493505,Entire home/apt,92,3,143,27/10/2018,2.04,1,33
768330,Cosy room with balcon in kreuzberg,2814963,Nathan,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49830852971401,13.404859139858441,Private room,36,2,148,19/10/2018,2.08,1,15
768616,Over the roofs of Berlin with Lift,4054647,Cornelius,Pankow,Helmholtzplatz,52.54425826876337,13.424352416139087,Entire home/apt,48,3,211,03/11/2018,2.96,1,8
770435,Bright Berlin room at Mauerpark,4068736,Rainer & Dieuwke,Pankow,Prenzlauer Berg Nordwest,52.54716739713751,13.401828635772167,Private room,35,2,163,04/11/2018,2.34,1,30
772353,Sweet little apart. in scene-place,3388148,Marco,Neukölln,Rixdorf,52.47167732376343,13.444470143742457,Entire home/apt,44,1,196,04/11/2018,2.69,3,30
772627,"40,5m² Apartment close by Richard Sqare Neukölln",4076626,Andre,Neukölln,Rixdorf,52.477001143911316,13.442386142511518,Entire home/apt,55,5,133,29/10/2018,1.91,1,11
772740,Komfortables Ferienappartment,4077193,Agnes,Neukölln,Neuköllner Mitte/Zentrum,52.470300696682685,13.435341321438502,Private room,35,2,68,05/11/2018,0.97,1,31
784782,NEW Modern Bedroom / Private Bathroom / Terrace,4137814,Alex,Mitte,Tiergarten Süd,52.50754719416349,13.345073100278707,Private room,45,2,188,29/10/2018,2.62,1,1
788811,"[A] 4 bedrooms, big cook-dine-living, 2 bathrooms",4157059,W. Heinz,Mitte,Regierungsviertel,52.50965794787407,13.400837794256095,Entire home/apt,455,2,72,10/10/2018,1.01,1,26
789136,HermannPalast in Kreuz-Kölln ,4158552,Jasmin,Neukölln,Schillerpromenade,52.486254052491276,13.423488953645721,Private room,51,2,273,22/10/2018,3.8,1,31
794114,"2,5 room attic studio in MITTE",929943,Reineldis & Fabian,Mitte,Brunnenstr. Süd,52.52996243217382,13.393420599446033,Entire home/apt,95,2,149,28/04/2016,2.16,3,
794284,Fully equipped flat in great area - with waterbed!,1015808,Nico & Ines,Pankow,Prenzlauer Berg Nordwest,52.546836907284465,13.410918544854143,Entire home/apt,50,2,67,03/06/2018,1.01,1,
799899,"sweet,bright,quietly Apartment",4211311,Annett,Reinickendorf,Nord 2,52.583815401214736,13.342939060326868,Entire home/apt,38,1,151,06/11/2018,2.44,2,29
803960,"Fichteperle - Buzzer ""Jeanette Böhm""",4231374,Jeanette,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491390325579225,13.41305131347029,Entire home/apt,79,1,359,05/11/2018,5.29,1,21
804227,Charming Apt in Berlin-Kreuzberg,4232894,Daniela And Mikaele,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49402030684166,13.416469368245137,Entire home/apt,60,4,174,03/01/2017,2.48,1,
815057,Berlin calling in Neukölln,4242371,Antonia,Neukölln,Neuköllner Mitte/Zentrum,52.469646838589355,13.433614661695705,Entire home/apt,40,2,70,14/05/2016,0.99,1,
816485,Big (35 qm) quiet room in the center of Berlin,1452860,Isa,Mitte,Brunnenstr. Süd,52.53592351968791,13.405457663926601,Private room,45,1,28,06/06/2018,1.13,1,
816748,Your home in Kreuzkölln Astrid,4290185,Tiziana,Neukölln,Rixdorf,52.48487617970014,13.4500093077657,Entire home/apt,62,3,106,30/10/2018,1.58,2,27
817454,3Room in Best Place Prenzlauer Berg,4293723,Alla,Pankow,Helmholtzplatz,52.54677276307731,13.413745256540343,Entire home/apt,95,2,70,11/10/2018,1.0,5,31
